"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","C(1D)","A(1D)","G(1D)","By(1D)","Error C(1D)","Error A(1D)","Error G(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Hanle (V/nT)","Demod (V/nT)","Sensitivity (T/sqrt(Hz)","Error Sensitivity","Run Number"
130,12,5000,51.09243625,0.720207531,1.983023555,3.629567279,0.621369454,0.005753712,0.012799762,0.323925799,62.5210757,465.5201724,-3.050623355,-1.378443296,3.012901552,294.829613,2.772882882,12.66812805,0.053271704,0.056939567,1.962436079,7.028286103,0.038812468,-0.005727937,3.66982e-13,1.10622e-13,340
130,12,6000,58.97423195,0.882670956,2.811084224,2.898562579,0.664540757,0.008448706,0.01614303,0.328414629,61.85350693,454.8440055,-4.177559029,-1.906776056,3.384907121,359.2480129,2.665682947,11.40167476,0.066263829,0.071390619,1.929024451,6.969621562,0.047666313,-0.008442715,3.11478e-13,1.87897e-13,341
130,12,7000,68.30422183,1.045481553,3.70713579,2.470825582,0.73418224,0.011974732,0.019472473,0.339958113,60.49374662,444.5942576,-5.368638542,-2.433120382,3.754071149,423.4446091,2.541667178,10.33315777,0.076630058,0.083261177,1.886559472,6.925087795,0.05427389,-0.011240886,2.83274e-13,1.76615e-13,342
130,12,8000,78.23164709,1.199830923,4.608622707,2.233164906,0.799823949,0.015885336,0.022247189,0.344846762,58.41338269,435.3355001,-6.533559021,-2.912989113,4.134570302,484.8090053,2.40173246,9.495758257,0.084516451,0.092560872,1.838795004,6.917683506,0.058909954,-0.013402454,2.87369e-13,1.67207e-13,343
130,12,9000,89.02744305,1.331753765,5.473632241,2.228207352,0.881164203,0.020465386,0.025028266,0.350794166,56.04973766,425.9709722,-7.644686652,-3.328770341,4.438130345,541.0682253,2.265855666,8.809801196,0.090042812,0.099454724,1.791107023,6.928100273,0.061482528,0.014126206,2.86102e-13,1.59843e-13,344
130,12,10000,101.6321291,1.46357464,6.446730067,2.089540471,0.966128417,0.026114333,0.028265562,0.349563348,53.40450184,417.4079048,-8.862041162,-3.755341277,4.722135665,601.1572172,2.11770786,8.195060533,0.095003822,0.105777502,1.737235726,6.969240301,0.063432008,0.015243913,2.64302e-13,1.15608e-13,345
130,12,11000,114.581138,1.567615473,7.372662221,2.281388496,1.025025181,0.031438796,0.031193634,0.335453493,49.99286978,406.9034378,-9.987502082,-4.077154646,4.958655139,656.3063498,1.962955309,7.699171786,0.098216302,0.110399184,1.685558213,7.074356823,0.064344467,0.015759548,2.8797e-13,1.2019e-13,346
130,12,12000,129.3479212,1.623681823,8.286131387,2.441090881,1.117789143,0.038312134,0.035818111,0.325579431,47.02699644,398.0797211,-11.08949844,-4.368618931,5.16278053,707.8569094,1.813094854,7.233279308,0.100051886,0.113417777,1.624446339,7.142424616,0.064060801,0.015935888,2.90619e-13,8.73193e-14,347
130,12,13000,115.5504952,3.307685491,6.796451143,3.338596857,1.066397947,0.04425703,0.043393302,0.511198853,45.18521051,359.7741599,-11.14817804,-3.804066971,6.24287152,756.8347212,1.765795682,6.070271645,0.074551811,0.090591688,1.532008935,6.410422686,0.058818018,0.017518415,2.77859e-13,1.17765e-13,348
130,12,14000,145.6458342,3.043459738,7.158814153,3.395738891,2.673627175,0.123007298,0.112306467,0.772515646,38.56334448,309.6879856,-10.8439071,-2.934214245,7.438224072,801.5809032,1.644874819,5.340344701,0.054302841,0.073477054,1.445768865,5.859750818,0.049152207,0.015729216,2.73285e-13,9.89036e-14,349
130,12,15000,215.8685814,0.79169668,9.396147197,4.998429255,10.29749484,0.60809301,0.587962816,0.988644946,28.37956324,256.162456,-10.55127848,-2.054111642,8.618027958,849.2568719,1.384250134,4.844009511,0.03923699,0.060075642,1.315975198,5.313998283,0.043527164,-0.013173721,3.08175e-13,1.0141e-13,350
130,12,16000,8053.235698,-3725.156383,3735.283558,7.384694282,143669.9969,133114.621,133114.5984,1.057943762,18.83702352,208.691173,-10.34931766,-1.360950485,9.604532211,894.0666283,1.103536956,4.60391355,0.029098671,0.049686546,1.179532361,4.791770364,0.463823946,0,NA,0,351
130,14,1000,36.85828709,0.120464772,0.036720766,9.749719007,0.15573036,2.92031e-05,8.92062e-05,0.089051358,59.42651318,310.2593267,-0.137002307,-0.006584554,-2.349399226,80.16022728,4.279253654,9.837122991,0.000219151,0.000302594,2.465228266,7.291340127,0.000996269,5.92994e-05,9.24966e-12,2.01003e-12,352
130,14,2000,35.25686564,0.263414717,0.231319719,9.965449971,0.344599509,0.000412729,0.001312037,0.199041961,60.44607609,375.1509915,-0.415761847,-0.072060795,2.309892043,98.03359835,3.353099008,10.78537016,0.002563095,0.003021991,2.185962275,7.091203877,0.006560984,0.000194898,4.72311e-12,6.82386e-13,353
130,14,3000,37.99778727,0.405138051,0.628651335,7.080850077,0.521850466,0.001659944,0.004931302,0.29625256,56.95880743,456.0134413,-1.017349295,-0.349695935,2.694035807,156.2900002,2.914807438,15.0757944,0.016823163,0.018022875,2.072079957,7.580299891,0.01654442,0.000806938,1.81193e-12,4.10124e-13,354
130,14,4000,43.96441741,0.553710405,1.208537216,4.98479197,0.579018532,0.00339568,0.008786531,0.316360121,60.91190636,477.3467647,-1.95900812,-0.842581624,2.718152646,224.2701319,2.848939493,14.61822168,0.037852876,0.040116514,1.995055324,7.2377555,0.027488985,0.002523882,6.96094e-13,1.45086e-13,355
130,14,5000,50.87335461,0.716653197,1.971984454,3.700477311,0.616894134,0.005686329,0.012706227,0.322063783,62.35744529,464.7843041,-3.026049722,-1.363566771,3.008571109,292.1268826,2.773838748,12.6897597,0.05287027,0.056532334,1.963887813,7.035123334,0.038762619,-0.004999018,4.34478e-13,9.09039e-14,356
130,14,6000,58.68012862,0.880016322,2.789234135,2.888440511,0.663977273,0.008384573,0.016107388,0.32879939,61.89734838,455.0826268,-4.151571901,-1.894522374,3.353584426,357.743091,2.668697913,11.4249521,0.06596733,0.071059101,1.929730836,6.968782789,0.047532857,-0.008207966,3.30002e-13,1.1924e-13,357
130,14,7000,68.55719718,1.04789011,3.724778372,2.406102187,0.729907901,0.011954209,0.019359649,0.337372964,60.15155733,444.3496548,-5.388457841,-2.43930522,3.774501188,424.2364182,2.528259409,10.3423911,0.077025974,0.083679481,1.883903731,6.938939372,0.054330961,-0.011410429,2.73237e-13,1.29384e-13,358
130,14,8000,78.18611294,1.203854783,4.598910964,2.245433535,0.797012657,0.015797389,0.022138016,0.34374887,58.69151151,436.0230471,-6.536844002,-2.9192775,4.149737136,484.786688,2.409921315,9.496798464,0.084548388,0.092563526,1.840063842,6.908535509,0.058820049,-0.013423674,2.46079e-13,1.28803e-13,359
130,14,9000,89.16255782,1.334523205,5.480103029,2.246401371,0.885792169,0.020593916,0.025147352,0.352280538,56.30693098,426.6230309,-7.657739497,-3.338848342,4.438404722,541.0850846,2.272299054,8.806399258,0.090113004,0.099497258,1.791453093,6.916369695,0.061461932,0.014126768,2.57888e-13,8.29741e-14,360
130,14,10000,101.8297968,1.463330412,6.44518476,2.18360366,0.965060705,0.0260753,0.02817807,0.348650143,53.2947538,416.6932844,-8.863065361,-3.746509288,4.745164989,600.7207359,2.11562904,8.184470951,0.094768784,0.105590022,1.736505361,6.965277061,0.063293701,0.015215024,2.73863e-13,1.18043e-13,361
130,14,11000,114.5661656,1.569235652,7.376111868,2.263553587,1.02493076,0.031450856,0.031208063,0.335461266,50.19309738,407.2705883,-9.989133926,-4.083664531,4.969503324,655.7226958,1.968016472,7.692754675,0.098153071,0.110316934,1.685351092,7.057727177,0.064382986,0.015793598,2.44983e-13,8.77508e-14,362
130,14,12000,129.6553062,1.628886972,8.287780161,2.40435228,1.122199315,0.038467333,0.035931856,0.326064427,47.18801215,398.8323929,-11.10650649,-4.384492958,5.172017323,708.5624318,1.814433011,7.228678198,0.100175522,0.113478422,1.623270355,7.135414816,0.063921643,0.015913982,2.76017e-13,8.84394e-14,363
130,14,13000,116.2416482,3.316013918,6.791461452,3.35783269,1.0857367,0.045089126,0.044002804,0.514811276,45.00576365,357.8764494,-11.1364466,-3.768460745,6.300330057,757.8294935,1.762773113,6.034533547,0.073572313,0.089731103,1.528465216,6.381626743,0.058425371,0.017485789,2.60642e-13,7.3521e-14,364
130,14,14000,145.7255925,3.046463698,7.154890091,3.432014076,2.675618654,0.123041669,0.112341564,0.772061007,38.56043545,309.3849524,-10.84109525,-2.927242253,7.496733188,801.3231844,1.645672526,5.335939387,0.05414307,0.073327775,1.445261196,5.850928526,0.049098377,0.015692172,3.1404e-13,1.31385e-13,365
130,14,15000,216.7430957,0.754068152,9.434414521,4.978263725,10.47809126,0.620547245,0.600284285,0.993829119,28.25558416,255.497365,-10.54767678,-2.042980795,8.617780375,849.4855612,1.380355046,4.837010461,0.039042807,0.05987334,1.3135136,5.302374606,0.043528097,-0.013167062,2.84288e-13,9.69886e-14,366
130,14,16000,8417.525236,-4054.403849,4064.533372,7.496183791,158720.2411,153112.0345,153112.0127,1.06359078,18.7316506,208.021981,-10.34628728,-1.351303236,9.662421227,894.337628,1.10077256,4.60113293,0.028942591,0.049509458,1.177552935,4.779495488,0.4828656,0,NA,0,367
130,16,1000,39.64430554,0.120549263,0.035611246,8.096602412,0.177493328,3.15812e-05,9.02107e-05,0.099717043,58.14967875,312.1754199,-0.137205075,-0.006610351,-2.801080823,86.82304883,4.205988437,10.03932249,0.00022627,0.000308965,2.479060911,7.44045125,0.000898269,2.84032e-05,1.80605e-11,3.53362e-12,368
130,16,2000,35.18222873,0.263757648,0.231029166,10.07934949,0.339084881,0.000405885,0.001292715,0.195948594,60.4174376,374.1936134,-0.41615781,-0.071935226,2.228562175,99.01064303,3.362335479,10.76531143,0.002555184,0.003017634,2.189776592,7.097275452,0.006566644,0.000194392,4.47317e-12,9.86586e-13,369
130,16,3000,37.95373382,0.404751767,0.62777363,7.09345523,0.526530502,0.001673077,0.00497561,0.298992794,56.81302444,454.3256583,-1.013931298,-0.34696317,2.694660295,157.8149752,2.91422844,14.99955928,0.016637035,0.017842054,2.075548994,7.593631023,0.016540497,0.000794834,1.74064e-12,3.16109e-13,370
130,16,4000,44.0453829,0.554547089,1.211198082,4.959882166,0.579807647,0.00340609,0.008797649,0.316624659,61.07759911,477.3752965,-1.963778226,-0.845329635,2.71747155,224.0972933,2.852419338,14.58764559,0.037871172,0.040138904,1.994865319,7.225165008,0.027498866,0.002537255,7.23865e-13,1.88086e-13,371
130,16,5000,51.0778817,0.718417885,1.975390405,3.643689923,0.614907791,0.005672348,0.012622486,0.320588522,62.38377565,465.1336781,-3.039265958,-1.370691072,3.039356356,293.3445076,2.771028111,12.68301059,0.053090864,0.056755713,1.962406145,7.032391869,0.038674086,-0.005371457,4.05748e-13,1.14e-13,372
130,16,6000,58.80291715,0.880358677,2.798678503,2.943639861,0.657520676,0.008327551,0.015961745,0.325328239,61.97755595,455.7082739,-4.160145697,-1.90036038,3.407092553,358.1666556,2.667469283,11.43013418,0.066145902,0.07122086,1.928234644,6.963560078,0.047594212,-0.008428828,3.0335e-13,1.29942e-13,373
130,16,7000,68.20941452,1.050741714,3.708602149,2.429881078,0.728175102,0.011884259,0.019355058,0.337402578,60.45464611,444.5043674,-5.373354029,-2.433453774,3.800707622,423.594929,2.539491259,10.32827127,0.076620969,0.08325497,1.885730037,6.924170427,0.054370825,-0.011669025,2.81327e-13,1.23294e-13,374
130,16,8000,78.63857943,1.206802992,4.627068238,2.279130877,0.799313726,0.015927558,0.022181275,0.343606397,58.59811334,435.5342361,-6.569700524,-2.929582397,4.175373291,486.0062129,2.404386893,9.467989017,0.08463066,0.092692531,1.837534108,6.903215812,0.058839672,-0.013474399,2.65919e-13,7.91675e-14,375
130,16,9000,89.08781445,1.33861069,5.482093321,2.218962121,0.886383895,0.020616978,0.025196566,0.352712585,56.32563513,426.7862096,-7.663185077,-3.341316085,4.464961902,541.136914,2.270643252,8.802407492,0.090120061,0.099489189,1.790085596,6.911532841,0.061535838,0.014120802,2.68739e-13,1.15708e-13,376
130,16,10000,101.9102702,1.467439163,6.457509019,2.129004107,0.963468117,0.026080527,0.028165225,0.347858424,53.46331957,417.1990872,-8.880116855,-3.757798577,4.739117843,601.2047084,2.118738944,8.178638812,0.094848787,0.105645565,1.736136245,6.956960965,0.063364654,0.01521915,2.36079e-13,5.97569e-14,377
130,16,11000,114.8995855,1.568126019,7.387116232,2.272443444,1.026241809,0.031533029,0.031234178,0.33501523,50.07441547,406.7317325,-10.00206089,-4.079645526,4.985351776,655.8502977,1.964566131,7.683998786,0.098047952,0.110254732,1.684248365,7.056774939,0.064291931,0.015736356,2.8356e-13,9.29415e-14,378
130,16,12000,130.3436968,1.626115338,8.302905055,2.431520031,1.142563862,0.039228515,0.036573345,0.330170399,47.26670845,398.769087,-11.12693361,-4.388479819,5.201562955,709.03076,1.813732609,7.205970731,0.099884571,0.113185139,1.620431658,7.114887375,0.063700089,0.015890832,2.83134e-13,9.17782e-14,379
130,16,13000,116.1031595,3.321475892,6.786810149,3.406894445,1.086516743,0.045077874,0.044032873,0.516325278,45.03581333,357.9187241,-11.1357159,-3.766519192,6.300960644,757.3664614,1.764119373,6.036262793,0.073545522,0.089696568,1.528847275,6.379698528,0.058455,0.017491049,2.51508e-13,7.67133e-14,380
130,16,14000,146.0155528,3.045490182,7.156835091,3.408572848,2.709429124,0.124670879,0.113842122,0.777907877,38.45186909,308.6635177,-10.83616502,-2.913912048,7.524269105,801.5010144,1.643761603,5.328911759,0.05389943,0.073118729,1.444015283,5.842205436,0.049014197,0.015715834,2.85696e-13,1.06035e-13,381
130,16,15000,216.990454,0.751069481,9.436512705,4.977152759,10.50130685,0.621851302,0.601624127,0.992634543,28.24581249,255.4155131,-10.54722691,-2.041268732,8.652314197,849.5119073,1.380633172,4.83772174,0.03902236,0.059856988,1.313736841,5.302269771,0.043488147,0.012999332,2.82159e-13,6.69764e-14,382
130,16,16000,8941.770591,-4558.734367,4568.865447,7.367280097,202404.2341,206637.7947,206637.7715,1.068551582,18.62565939,207.4082756,-10.34361502,-1.342340277,9.677947885,894.6483521,1.097693371,4.598880434,0.02880299,0.049345688,1.175648963,4.769641617,0.510957578,0,NA,0,383
130,18,1000,35.72587516,0.120941569,0.03773256,10.6594195,0.124629924,2.42479e-05,7.61816e-05,0.071777255,56.06209713,301.4816492,-0.137618832,-0.00629615,-2.424751955,75.58688574,4.186118108,9.840400542,0.000214693,0.000301146,2.463202964,7.366902181,0.001056169,-5.46196e-05,9.59931e-12,3.47048e-12,384
130,18,2000,35.07989296,0.264671542,0.23301869,9.879919226,0.344084701,0.000415799,0.00132771,0.198963934,60.46164594,375.058923,-0.417685939,-0.072506463,2.250025391,98.97548957,3.351720063,10.77115052,0.002575339,0.00303705,2.18445426,7.084789123,0.006642514,0.000188138,4.54095e-12,8.35976e-13,385
130,18,3000,38.03101435,0.406185801,0.630179746,7.084352525,0.524715043,0.001672674,0.004965134,0.297816175,57.35334218,457.2675026,-1.022848453,-0.353223101,2.667653565,157.9223977,2.922317867,15.06544168,0.016934828,0.018132277,2.071304929,7.557598996,0.016570154,0.000801198,1.68613e-12,3.31527e-13,386
130,18,4000,44.00244973,0.554306983,1.209993581,4.99345203,0.580996367,0.003410582,0.008817651,0.317362468,61.46473081,478.4327181,-1.963076236,-0.846846499,2.770266118,223.1982129,2.860421016,14.5824983,0.037840724,0.040090985,1.993593689,7.198935902,0.027498323,0.002520696,7.26749e-13,1.70134e-13,387
130,18,5000,51.18532621,0.725149191,1.996028344,3.637835329,0.617915341,0.005756749,0.012782462,0.321925468,62.6621853,465.071472,-3.068914145,-1.385529576,3.058895517,295.2308492,2.77610684,12.61644291,0.053306169,0.057000154,1.96225016,7.015241088,0.038996105,-0.005459115,3.98415e-13,1.49571e-13,388
130,18,6000,58.75536497,0.882345529,2.796010987,2.938348713,0.658229985,0.00832998,0.015980379,0.325785484,61.65779761,454.0279659,-4.154947111,-1.889812327,3.443732248,356.6595684,2.66343667,11.41296215,0.065862801,0.070991482,1.92885899,6.971653214,0.047587331,-0.008674029,2.9088e-13,1.11622e-13,389
130,18,7000,68.47690223,1.054270699,3.735878339,2.451247843,0.733104982,0.012044725,0.0195316,0.339044058,60.55674922,444.6161334,-5.399930122,-2.446106657,3.790275661,424.0051581,2.540346351,10.31107842,0.07683963,0.083493962,1.884563714,6.914336969,0.054556766,-0.011530451,2.67865e-13,1.40594e-13,390
130,18,8000,78.30986859,1.20439907,4.601490714,2.319614687,0.805694414,0.015974977,0.022348586,0.347181066,58.50685965,435.1531164,-6.538180931,-2.911559022,4.150546519,484.0528085,2.40482445,9.483025479,0.084341186,0.092396919,1.838377539,6.905721524,0.058760036,-0.013504058,2.75952e-13,1.03661e-13,391
130,18,9000,89.12943017,1.340565173,5.488565658,2.248944606,0.876968886,0.02042106,0.024945534,0.348858043,56.30966328,426.4931064,-7.66553102,-3.33944088,4.47118082,541.4646658,2.270962277,8.793581279,0.089993828,0.099382563,1.790204426,6.910540177,0.061579723,-0.014590875,2.94024e-13,1.39237e-13,392
130,18,10000,102.0406955,1.470041668,6.468962131,2.16611636,0.966898492,0.026217246,0.028283084,0.348748518,53.48261973,416.9070172,-8.890177498,-3.758590782,4.747286164,601.6168265,2.119574608,8.16506006,0.094703424,0.105529358,1.735775304,6.950944066,0.063395904,0.015201806,2.62011e-13,1.02555e-13,393
130,18,11000,114.6688639,1.576698733,7.382960556,2.275427553,1.023370102,0.03143056,0.031170844,0.334681776,50.24508171,407.1322787,-10.00681476,-4.086034554,5.003959373,655.5379783,1.969271123,7.682576284,0.098056705,0.110242216,1.684678517,7.04707367,0.06438505,0.015791456,2.63579e-13,7.49778e-14,394
130,18,12000,130.0435652,1.630868307,8.29762909,2.40973342,1.140115202,0.039123207,0.036505064,0.330249137,47.25916167,398.2633555,-11.11738189,-4.378221497,5.214332641,708.9327635,1.816259086,7.200682211,0.099611612,0.112960325,1.621593441,7.111582527,0.063806533,0.01589132,2.61556e-13,9.14907e-14,395
130,18,13000,116.2947174,3.320219859,6.788201026,3.412590105,1.08912106,0.045212598,0.044108292,0.515994026,45.22378272,358.1266887,-11.13561564,-3.770552573,6.338441702,757.248734,1.771418487,6.035035522,0.073491199,0.08965477,1.530465922,6.371408227,0.058370674,0.017444962,2.41815e-13,1.05205e-13,396
130,18,14000,146.400599,3.042413895,7.159806483,3.534792357,2.731029711,0.125767152,0.114862933,0.77904299,38.41115524,308.1807175,-10.83251608,-2.904806945,7.522572583,801.7248658,1.643399282,5.321638998,0.053689015,0.07292986,1.442943888,5.832518955,0.048905582,0.015663329,3.01514e-13,1.17609e-13,397
130,18,15000,219.7212048,0.621711833,9.564209782,5.09675105,10.89449388,0.651375663,0.631068477,0.992343289,28.05296467,254.3823212,-10.54178196,-2.023972086,8.70377879,849.7289808,1.375183401,4.829220212,0.038741015,0.059571003,1.310507316,5.286163764,0.043528843,0.012909483,2.85561e-13,6.02344e-14,398
130,18,16000,9404.177575,-5038.37584,5048.50876,7.604284566,258359.1043,277148.1586,277148.1333,1.07130325,18.55717642,207.0398222,-10.34231001,-1.337392729,9.676356763,894.6026823,1.095948468,4.59946358,0.028744582,0.049284649,1.174825311,4.765469504,0.536836817,0,NA,0,399
130,20,1000,37.71401193,0.121312144,0.036870514,9.59979395,0.176158954,3.29376e-05,9.85335e-05,0.10019075,59.00806082,311.693559,-0.13817621,-0.006706726,-2.491967968,81.37459285,4.248023517,9.931204754,0.000225891,0.000309937,2.471175409,7.355577218,0.000977634,-4.16682e-05,1.28666e-11,5.16012e-12,400
130,20,2000,35.06909716,0.265465414,0.23439049,9.925825255,0.349195165,0.0004245,0.001355866,0.201932857,59.5960605,372.8470605,-0.419704261,-0.072412896,2.293738218,99.20545354,3.330801613,10.77743394,0.0025882,0.003058751,2.18562366,7.122675918,0.006683676,0.000195693,4.2784e-12,6.20284e-13,401
130,20,3000,37.94217335,0.406965296,0.631039728,7.028606959,0.529056423,0.001690005,0.005027348,0.300448697,56.77478603,455.6974164,-1.024942652,-0.352521837,2.68007026,157.3051787,2.908914472,15.08138268,0.016981902,0.018194443,2.071462917,7.591071631,0.016631618,0.000803178,1.76776e-12,2.8423e-13,402
130,20,4000,44.00872538,0.555873725,1.216231943,4.996324628,0.577466654,0.003407207,0.0088077,0.315421575,60.94035538,476.835935,-1.967357174,-0.845187835,2.758083167,222.7421793,2.847905368,14.57871642,0.037882575,0.040160499,1.993084936,7.222795395,0.027636155,0.002509585,7.53632e-13,1.55812e-13,403
130,20,5000,50.98204272,0.719883105,1.97554489,3.597463295,0.616973584,0.005694415,0.012696214,0.321871032,62.57249011,465.1527318,-3.039643595,-1.370624756,3.062616582,293.5058805,2.776164988,12.65553135,0.052927478,0.056587986,1.962823916,7.021380973,0.038749818,0.005005725,4.39325e-13,1.39427e-13,404
130,20,6000,58.96718153,0.887751619,2.819092372,2.867595498,0.660067668,0.008415953,0.016082512,0.326219582,62.00112028,454.6675541,-4.191384663,-1.911451236,3.411661559,359.5920809,2.668291754,11.36472821,0.066167524,0.071306923,1.92801486,6.954828633,0.04780782,-0.008635931,2.82141e-13,9.35006e-14,405
130,20,7000,68.26764775,1.052685552,3.715614362,2.419409517,0.730895445,0.011949481,0.019442896,0.338523324,60.59119174,444.5487617,-5.384000222,-2.437765264,3.769967712,423.4283068,2.542862435,10.31324165,0.076592371,0.083232931,1.885294835,6.913012707,0.054427163,-0.011508552,2.6113e-13,1.23964e-13,406
130,20,8000,78.74253569,1.209369539,4.638530558,2.244566365,0.804381131,0.016065399,0.022341219,0.345522097,58.7197946,435.2688983,-6.581562715,-2.932579143,4.152067269,485.7663131,2.40886755,9.448374164,0.084501685,0.092592173,1.837569421,6.891070322,0.058907559,-0.013501774,2.62818e-13,1.16741e-13,407
130,20,9000,89.35241538,1.342119941,5.50045774,2.240784827,0.881251482,0.020559894,0.025052596,0.349976804,56.32482636,426.4710391,-7.683843248,-3.346483814,4.469898159,541.7659612,2.269535861,8.782552159,0.090056755,0.099458006,1.788775412,6.904189847,0.061559139,0.014135133,2.71491e-13,9.01649e-14,408
130,20,10000,102.3899647,1.47419708,6.49738365,2.177448032,0.965886227,0.026298107,0.028290852,0.347450361,53.39041223,416.7270839,-8.922870089,-3.768798296,4.793338794,602.8123872,2.113722612,8.149911994,0.094819241,0.105669553,1.733251792,6.949372898,0.063457231,0.015250851,2.73409e-13,1.02398e-13,409
130,20,11000,114.7457972,1.58207127,7.398851925,2.287870443,1.013927958,0.03120643,0.030935917,0.331394653,50.02694033,406.2830899,-10.01763779,-4.07941722,5.012626975,656.1157245,1.963930631,7.674231427,0.097965056,0.110221758,1.683931522,7.053907958,0.064480374,0.015748835,2.82657e-13,8.78393e-14,410
130,20,12000,130.4835759,1.624453022,8.308160935,2.533788949,1.135321587,0.039002673,0.036349262,0.327718022,47.41021104,398.5762736,-11.12565264,-4.383912381,5.199554982,708.357316,1.819093367,7.193462501,0.099530345,0.112853884,1.620639132,7.094568553,0.063672082,0.015860812,2.68753e-13,7.78584e-14,411
130,20,13000,117.0587076,3.319823409,6.792732875,3.436900799,1.115329458,0.046402787,0.045046847,0.522030173,44.87990304,355.9437894,-11.12321832,-3.731265467,6.370007237,758.4954949,1.763055185,6.000861733,0.072567236,0.088860396,1.526035082,6.350512394,0.058028429,0.017471505,2.42361e-13,6.50966e-14,412
130,20,14000,146.6010629,3.041735002,7.161645065,3.463667603,2.756594632,0.127006006,0.11600428,0.783568088,38.31776729,307.6468445,-10.82932566,-2.895216487,7.541513286,801.9010308,1.641705888,5.317679711,0.05353252,0.07280143,1.442198201,5.828167399,0.048851249,0.015632895,2.7961e-13,1.10385e-13,413
130,20,15000,220.4156719,0.59699191,9.588566985,5.112477725,11.02336138,0.660107432,0.639748559,0.994681444,28.01833619,254.1008343,-10.54013303,-2.019252731,8.690022131,849.8933853,1.374562573,4.82629646,0.038649544,0.05948155,1.309722987,5.28032654,0.043502202,-0.013056804,2.97024e-13,6.962e-14,414
130,20,16000,9696.587383,-5343.92234,5354.05623,7.674144055,893945.9232,986379.358,986379.2782,1.157974434,18.47251671,206.4490009,-10.33940449,-1.328858107,9.707687331,894.8821383,1.093994645,4.596905637,0.028600382,0.049122443,1.173148448,4.753756516,0.552158818,0,NA,0,415
