"Temperature (C) ","Detuning (GHz) ","Laser Power (uW) ","G(1D)","C(1D)","A(1D)","By(1D)","Error G(1D)","Error C(1D)","Error A(1D)","Error By(1D)","G1(2D)","G2(2D)","C(2D)","A(2D)","Bx(2D)","Bz(2D)","Error G1(2D)","Error G2(2D)","Error C(2D)","Error A(2D)","Error Bx(2D)","Error Bz(2D)","Hanle (V/nT)","Demod (V/nT)","Sensitivity (T/sqrt(Hz)","Error Sensitivity","Run Number"
150,-15,6000,35.5961980146006,-0.000617045008028273,1.92875500007793,12.6035959672867,0.146853000595948,0.00204667479209048,0.00658012323903351,0.136792853347207,2491.4148815335,87443.902874318,-33496.9948439763,-33496.4725010192,3.11180218802343,-886.652180960449,NA,NA,NA,NA,3.6056163023315,102.089668651225,0.054184297977183,-0.00660004358779293,3.6052075e-13,8.0261464e-13,42
150,-12.5,1000,99.9999999983723,0.00200740371925286,3.66824141853798e-06,1.5915500995e-09,134.602283647943,2.08029031682748e-06,2.27728918751628e-06,2.03756627755032,99.9999967616704,100.000016417993,-0.00205578556984942,-4.8607701152127e-07,6.254945386327e-08,4.883692603935e-08,529.050582249696,177.185259566186,2.6898737681645e-07,1.61863573098069e-06,3.35622812747019,2.38148625463748,3.668241418598e-08,0.00791249988632987,7.8041551e-13,2.45217e-13,43
150,-12.5,2000,99.9999999889542,0.00289537257805429,2.07535029515719e-05,2.83130663603e-08,26.8922123212195,2.3428739031531e-06,2.57366014146411e-06,1.95853242064434,99.9999937587816,100.000030520606,-0.00295474321718902,-9.4287083621227e-07,-1.2933411317676e-07,-1.9296705066988e-07,326.509842072939,109.345205224879,3.2269825440309e-07,1.93813796873682e-06,5.12135980937066,5.98480755968374,2.0753502953864e-07,0.00791249988632987,7.8041551e-13,2.45217e-13,44
150,-12.5,3000,99.9999999654568,0.00368741712434644,4.47248283247081e-05,-7.6011356865e-09,12.7659622301388,2.39243399816559e-06,2.62262494465614e-06,1.35500805042516,99.9999895221271,100.000052286324,-0.00376272282077312,-2.97636753837226e-06,-4.87109934983e-08,8.774925005894e-08,190.874073946542,63.9135164751768,5.9499432158817e-07,3.57607516333745e-06,3.9297624603295,4.51126003100703,4.4724828340158e-07,0.00791249988632987,7.8041551e-13,2.45217e-13,45
150,-12.5,4000,42.4484845409441,0.00467111011719219,0.020254599409849,-18.8917411042038,0.154671881905731,2.12788592203853e-05,6.02689812452562e-05,0.141230131705331,727.108780283066,43267.464278599,-24.7482327134137,-24.7422145140279,2.40558222168813,-1536.81964156769,NA,NA,NA,NA,8.92519698559278,687.762561595106,0.000477157185442325,0.00791249988632987,7.8041551e-13,2.45217e-13,46
150,-12.5,5000,24.783898272945,0.00427930645094962,0.425503746531741,14.2346035100344,0.146368378054322,0.000518881156071198,0.00211350164129194,0.139988826688601,1282.94771592582,61516.6706363985,-2176.03688638524,-2175.96170152405,2.25620971195097,-933.217790091585,NA,NA,NA,NA,5.61761782398404,226.466922319394,0.0171685560457709,-0.00104495955303794,1.10146473e-12,2.27197804e-12,47
150,-12.5,6000,33.3946146750981,0.00215890134547186,0.991536445736548,12.1967640286101,0.169386156663276,0.0012428359217232,0.00417444384133733,0.158705501087647,1556.57052081849,69855.2174726631,-8498.38429911067,-8498.16058578442,1.99344330635009,-811.343851260495,NA,NA,NA,NA,4.61988718823506,156.03762397598,0.0296915073098874,-0.00242138533575879,8.1202115e-13,1.1877302e-12,48
150,-10,1000,100.000000001265,0.00197703609118118,4.8878343781805e-06,1.361694604304e-08,NA,NA,NA,NA,99.9999966592117,100.000018401306,-0.00202101626579423,-1.72344467261957e-06,1.0608488654877e-07,4.319248209101e-08,329.10251510007,110.211370680648,5.9391961962833e-07,3.57113279555974e-06,7.11614313201641,3.79700271605842,4.887834378119e-08,0.00791249988632987,7.8041551e-13,2.45217e-13,49
150,-10,2000,99.9999999996316,0.00286116711061293,3.35688967958428e-06,8.82940844865e-09,151.796275772654,2.1458724218608e-06,2.35071398319903e-06,2.10231229266363,99.9999946005803,100.000025453297,-0.00288940403204121,-5.5743308124249e-07,-9.221176041135e-08,-1.5982271172432e-07,414.171747842562,138.674126913614,2.4192329889316e-07,1.45325139873813e-06,5.3163642265738,5.76061867219241,3.356889679597e-08,0.00791249988632987,7.8041551e-13,2.45217e-13,50
150,-10,3000,99.999999996506,0.00364589185714572,2.41479536664293e-05,1.793290924218e-08,18.5832850317492,1.88324839053374e-06,2.06642195105634e-06,0.905670013559523,99.9999909805217,100.000042751879,-0.00369065964218789,-1.45383086448586e-06,1.7274659504429e-07,-3.5761653319028e-07,218.793110402488,73.2658350398192,3.3220777495317e-07,2.0019854325997e-06,5.68079779554394,6.66372561327675,2.4147953667273e-07,0.00791249988632987,7.8041551e-13,2.45217e-13,51
150,-10,4000,99.9999998950236,0.00456481416489577,5.5394502212151e-05,1.9790267383166e-07,10.9366334430415,2.54392324053647e-06,2.79112199636941e-06,2.19112417488719,99.9999851536756,100.000071562527,-0.00462835083348444,-3.28035009080992e-06,1.9770293360154e-07,-3.8714633794643e-07,198.187815116211,66.3855158344241,6.8123867520308e-07,4.09323927434839e-06,5.06506839179767,6.29195800423711,5.5394502270302e-07,0.00791249988632987,7.8041551e-13,2.45217e-13,52
150,-10,5000,99.9999994742718,0.00548014214125625,0.000117373508738676,3.5597938072947e-07,9.83634162927003,4.84721609185708e-06,5.31611804002693e-06,3.37437575071789,100.000125273486,100.001830616193,-0.00558695124860049,-6.99823153792415e-06,-8.3607925105281e-07,-7.63697303190791e-06,279.06436114314,93.4545647866657,2.04664840181828e-06,1.22946760731776e-05,17.7111723592309,12.6517174463966,1.17373509355741e-06,0.00791249988632987,7.8041551e-13,2.45217e-13,53
150,-10,6000,13.8027689698982,0.00636350790513701,0.0126023139334859,-2.66065212614813,0.0702812154103392,9.53433731335434e-06,5.47477336935084e-05,0.0687121216742003,174.197662089333,11808.5604652099,-1.14367333788428,-1.13618606030346,2.84437352729417,345.976214263418,56774.7221733004,3845309.57677494,739.897647696548,739.89768528257,15.5046118537874,420.049629421879,0.00091302795554788,0.00791249988632987,7.8041551e-13,2.45217e-13,54
150,-7.5,1000,100.000000001312,0.00197108762719583,-1.5662057117179e-07,-2.57564546198e-09,NA,NA,NA,NA,99.9999971649576,100.000013680348,-0.00199873823346344,-1.802612549893e-08,-1.077278018742e-07,-1.2431894559229e-07,12385.5688566489,4147.17787295344,2.3347829193657e-07,1.40542839421938e-06,22.3968600052911,18.2917475629476,-1.5662057117e-09,0.00791249988632987,7.8041551e-13,2.45217e-13,55
150,-7.5,2000,100.000000000547,0.00289605392368916,1.02864930607962e-06,-1.56770336443e-09,NA,NA,NA,NA,99.9999937654598,100.000030375452,-0.00293738120322633,-2.825621323229e-08,-1.1827676031727e-07,-2.743186565759e-08,NA,NA,NA,NA,NA,NA,1.028649306074e-08,0.00791249988632987,7.8041551e-13,2.45217e-13,56
